,Load,Load forecast
2020-10-21 12:45:00+02:00,71185.19,67874.17
2020-10-21 13:00:00+02:00,70756.77,67584.97
2020-10-21 13:15:00+02:00,70373.88,67145.14
2020-10-21 13:30:00+02:00,69889.41,66703.01
2020-10-21 13:45:00+02:00,69311.28,66145.63
2020-10-21 14:00:00+02:00,68723.46,65759.0
2020-10-21 14:15:00+02:00,68451.45,65752.65
2020-10-21 14:30:00+02:00,67719.84,65419.7
2020-10-21 14:45:00+02:00,67506.23,65416.61
2020-10-21 15:00:00+02:00,67653.58,65164.17
2020-10-21 15:15:00+02:00,67630.21,64554.06
2020-10-21 15:30:00+02:00,67564.6,64058.56
2020-10-21 15:45:00+02:00,67020.38,63530.58
2020-10-21 16:00:00+02:00,66676.49,63269.12
2020-10-21 16:15:00+02:00,66256.91,62888.51
2020-10-21 16:30:00+02:00,66593.04,62537.94
2020-10-21 16:45:00+02:00,67038.14,62385.49
2020-10-21 17:00:00+02:00,67472.33,62434.43
2020-10-21 17:15:00+02:00,67620.97,62618.11
2020-10-21 17:30:00+02:00,68036.81,62564.67
2020-10-21 17:45:00+02:00,68655.92,62703.62
2020-10-21 18:00:00+02:00,69159.14,62952.46
2020-10-21 18:15:00+02:00,69731.77,63644.71
2020-10-21 18:30:00+02:00,71180.01,64372.88
2020-10-21 18:45:00+02:00,72226.38,64914.51
2020-10-21 19:00:00+02:00,71892.17,65395.85
2020-10-21 19:15:00+02:00,71526.65,64973.51
2020-10-21 19:30:00+02:00,71392.35,64710.37
2020-10-21 19:45:00+02:00,70910.76,64174.99
2020-10-21 20:00:00+02:00,69605.76,63021.68
2020-10-21 20:15:00+02:00,68863.27,61868.32
2020-10-21 20:30:00+02:00,67679.19,61197.29
2020-10-21 20:45:00+02:00,66651.18,60207.73
2020-10-21 21:00:00+02:00,65131.75,59071.75
2020-10-21 21:15:00+02:00,64433.32,58114.48
2020-10-21 21:30:00+02:00,63343.47,57125.8
2020-10-21 21:45:00+02:00,62444.34,56196.64
2020-10-21 22:00:00+02:00,62045.93,55568.12
2020-10-21 22:15:00+02:00,61213.26,54505.01
2020-10-21 22:30:00+02:00,60328.01,53451.31
2020-10-21 22:45:00+02:00,59196.46,52259.26
2020-10-21 23:00:00+02:00,58291.27,50900.7
2020-10-21 23:15:00+02:00,57158.75,49962.91
2020-10-21 23:30:00+02:00,55762.83,49114.19
2020-10-21 23:45:00+02:00,54941.99,48266.78
2020-10-22 00:00:00+02:00,53985.71,48854.64
2020-10-22 00:15:00+02:00,53518.51,48129.3
2020-10-22 00:30:00+02:00,52786.87,47820.99
2020-10-22 00:45:00+02:00,52135.27,47314.19
2020-10-22 01:00:00+02:00,51715.0,46771.99
2020-10-22 01:15:00+02:00,51301.52,46169.64
2020-10-22 01:30:00+02:00,51137.01,45922.0
2020-10-22 01:45:00+02:00,50777.55,45703.88
2020-10-22 02:00:00+02:00,50207.7,45142.86
2020-10-22 02:15:00+02:00,50100.75,45040.84
2020-10-22 02:30:00+02:00,50270.28,45077.28
2020-10-22 02:45:00+02:00,49971.89,44901.38
2020-10-22 03:00:00+02:00,49506.88,44825.25
2020-10-22 03:15:00+02:00,49654.75,45100.93
2020-10-22 03:30:00+02:00,49900.6,45094.49
2020-10-22 03:45:00+02:00,50018.19,45420.45
2020-10-22 04:00:00+02:00,50308.04,45692.3
2020-10-22 04:15:00+02:00,50612.93,46313.38
2020-10-22 04:30:00+02:00,50990.44,46843.13
2020-10-22 04:45:00+02:00,51481.0,47631.78
2020-10-22 05:00:00+02:00,52463.53,48877.79
2020-10-22 05:15:00+02:00,53204.37,49598.98
2020-10-22 05:30:00+02:00,53892.61,50681.41
2020-10-22 05:45:00+02:00,55436.63,52278.54
2020-10-22 06:00:00+02:00,58410.68,55818.8
2020-10-22 06:15:00+02:00,60556.3,57879.06
2020-10-22 06:30:00+02:00,62278.58,59780.12
2020-10-22 06:45:00+02:00,63770.63,61542.81
2020-10-22 07:00:00+02:00,66574.92,63991.12
2020-10-22 07:15:00+02:00,67587.3,65008.37
2020-10-22 07:30:00+02:00,68144.76,65852.57
2020-10-22 07:45:00+02:00,68718.89,66405.68
2020-10-22 08:00:00+02:00,68744.96,67079.08
2020-10-22 08:15:00+02:00,68897.41,67514.59
2020-10-22 08:30:00+02:00,69532.08,67631.78
2020-10-22 08:45:00+02:00,69663.02,68002.71
2020-10-22 09:00:00+02:00,69424.27,67313.97
2020-10-22 09:15:00+02:00,69440.18,67677.55
2020-10-22 09:30:00+02:00,69825.84,68004.14
2020-10-22 09:45:00+02:00,70365.76,68352.45
2020-10-22 10:00:00+02:00,69996.27,68368.64
2020-10-22 10:15:00+02:00,69702.29,68683.27
2020-10-22 10:30:00+02:00,70112.9,68982.05
2020-10-22 10:45:00+02:00,70041.46,69186.3
2020-10-22 11:00:00+02:00,70647.81,69345.24
2020-10-22 11:15:00+02:00,71118.24,69519.53
2020-10-22 11:30:00+02:00,71508.63,69697.5
2020-10-22 11:45:00+02:00,71884.56,70223.33
2020-10-22 12:00:00+02:00,71052.26,69772.56
2020-10-22 12:15:00+02:00,70812.98,69471.97
2020-10-22 12:30:00+02:00,70470.54,69461.07
2020-10-22 12:45:00+02:00,70046.32,69576.55
2020-10-22 13:00:00+02:00,69377.56,69578.86
2020-10-22 13:15:00+02:00,68750.15,69447.46
2020-10-22 13:30:00+02:00,68248.11,68460.66
2020-10-22 13:45:00+02:00,67713.27,68241.47
2020-10-22 14:00:00+02:00,67804.42,68016.81
2020-10-22 14:15:00+02:00,67485.9,67797.2
2020-10-22 14:30:00+02:00,67177.91,67477.25
2020-10-22 14:45:00+02:00,67103.38,67506.5
2020-10-22 15:00:00+02:00,67557.54,67233.8
2020-10-22 15:15:00+02:00,66891.39,66895.44
2020-10-22 15:30:00+02:00,66186.52,66550.93
2020-10-22 15:45:00+02:00,65782.34,66079.93
2020-10-22 16:00:00+02:00,66140.52,65953.72
2020-10-22 16:15:00+02:00,65290.28,65594.91
2020-10-22 16:30:00+02:00,65071.8,65629.1
2020-10-22 16:45:00+02:00,64891.82,65583.37
2020-10-22 17:00:00+02:00,65108.14,66163.07
2020-10-22 17:15:00+02:00,65232.94,66620.66
2020-10-22 17:30:00+02:00,65962.07,67015.24
2020-10-22 17:45:00+02:00,66426.67,67352.49
2020-10-22 18:00:00+02:00,67151.71,67438.03
2020-10-22 18:15:00+02:00,68137.63,68054.78
2020-10-22 18:30:00+02:00,69215.9,68286.47
2020-10-22 18:45:00+02:00,69710.78,68455.11
2020-10-22 19:00:00+02:00,69664.49,68798.32
2020-10-22 19:15:00+02:00,69406.0,68158.26
2020-10-22 19:30:00+02:00,69258.61,67720.96
2020-10-22 19:45:00+02:00,68982.47,67435.05
2020-10-22 20:00:00+02:00,67570.76,65927.53
2020-10-22 20:15:00+02:00,66377.02,64431.87
2020-10-22 20:30:00+02:00,65738.86,63746.84
2020-10-22 20:45:00+02:00,64960.54,62588.6
2020-10-22 21:00:00+02:00,64033.16,61458.55
2020-10-22 21:15:00+02:00,62951.28,60385.33
2020-10-22 21:30:00+02:00,61695.39,59323.78
2020-10-22 21:45:00+02:00,61113.69,58401.19
2020-10-22 22:00:00+02:00,60538.22,57809.52
2020-10-22 22:15:00+02:00,59880.3,56905.13
2020-10-22 22:30:00+02:00,58654.21,55904.86
2020-10-22 22:45:00+02:00,57613.45,54637.93
2020-10-22 23:00:00+02:00,55643.21,53292.14
2020-10-22 23:15:00+02:00,54456.01,52358.62
2020-10-22 23:30:00+02:00,53541.95,51552.26
2020-10-22 23:45:00+02:00,52439.69,50733.29
2020-10-23 00:00:00+02:00,51140.84,50683.55
2020-10-23 00:15:00+02:00,50401.05,49818.12
2020-10-23 00:30:00+02:00,49864.98,49431.91
2020-10-23 00:45:00+02:00,49612.79,48987.52
2020-10-23 01:00:00+02:00,49216.95,47832.48
2020-10-23 01:15:00+02:00,49057.67,47294.09
2020-10-23 01:30:00+02:00,48426.28,47290.78
2020-10-23 01:45:00+02:00,48329.89,46727.15
2020-10-23 02:00:00+02:00,48126.15,46623.42
2020-10-23 02:15:00+02:00,47688.22,46200.58
2020-10-23 02:30:00+02:00,47340.68,46091.39
2020-10-23 02:45:00+02:00,47568.03,46431.71
2020-10-23 03:00:00+02:00,47755.59,46251.69
2020-10-23 03:15:00+02:00,47988.88,46715.57
2020-10-23 03:30:00+02:00,47504.41,46457.35
2020-10-23 03:45:00+02:00,48012.75,47015.26
2020-10-23 04:00:00+02:00,48482.68,47192.26
2020-10-23 04:15:00+02:00,49043.13,47855.07
2020-10-23 04:30:00+02:00,49301.75,48276.94
2020-10-23 04:45:00+02:00,49736.15,48961.37
2020-10-23 05:00:00+02:00,51638.61,50209.4
2020-10-23 05:15:00+02:00,52303.51,50618.28
2020-10-23 05:30:00+02:00,53144.93,51466.86
2020-10-23 05:45:00+02:00,54519.67,53178.38
2020-10-23 06:00:00+02:00,57371.7,56323.19
2020-10-23 06:15:00+02:00,59102.38,58273.25
2020-10-23 06:30:00+02:00,60403.35,60091.37
2020-10-23 06:45:00+02:00,61960.74,61249.2
2020-10-23 07:00:00+02:00,63691.66,63901.3
2020-10-23 07:15:00+02:00,64975.53,64771.34
2020-10-23 07:30:00+02:00,65952.68,65603.64
2020-10-23 07:45:00+02:00,66873.29,66228.63
2020-10-23 08:00:00+02:00,67430.7,67126.64
2020-10-23 08:15:00+02:00,68014.0,67368.64
2020-10-23 08:30:00+02:00,68196.91,67614.08
2020-10-23 08:45:00+02:00,68221.19,68255.53
2020-10-23 09:00:00+02:00,68216.57,67491.1
2020-10-23 09:15:00+02:00,68290.92,67781.24
2020-10-23 09:30:00+02:00,68432.16,68150.37
2020-10-23 09:45:00+02:00,68804.43,68622.66
2020-10-23 10:00:00+02:00,68609.04,68588.37
2020-10-23 10:15:00+02:00,68803.62,68985.29
2020-10-23 10:30:00+02:00,69048.53,68820.88
2020-10-23 10:45:00+02:00,68971.64,68917.78
2020-10-23 11:00:00+02:00,69060.71,69291.62
2020-10-23 11:15:00+02:00,69682.08,69610.39
2020-10-23 11:30:00+02:00,69839.89,70142.63
2020-10-23 11:45:00+02:00,69875.98,70608.54
2020-10-23 12:00:00+02:00,69907.69,69657.73
2020-10-23 12:15:00+02:00,69655.23,69437.95
2020-10-23 12:30:00+02:00,69467.66,69229.78
2020-10-23 12:45:00+02:00,68838.8,69375.12
2020-10-23 13:00:00+02:00,68588.79,68862.29
2020-10-23 13:15:00+02:00,67983.89,68548.22
2020-10-23 13:30:00+02:00,67384.34,67517.58
2020-10-23 13:45:00+02:00,66605.25,67093.96
2020-10-23 14:00:00+02:00,66286.65,66647.42
2020-10-23 14:15:00+02:00,65860.18,66191.35
2020-10-23 14:30:00+02:00,65576.28,65683.96
2020-10-23 14:45:00+02:00,65258.23,65944.63
2020-10-23 15:00:00+02:00,65053.37,65723.37
2020-10-23 15:15:00+02:00,64660.06,65301.89
2020-10-23 15:30:00+02:00,64234.22,64817.85
2020-10-23 15:45:00+02:00,64090.53,64534.25
2020-10-23 16:00:00+02:00,64009.04,64244.92
2020-10-23 16:15:00+02:00,63990.41,63823.67
2020-10-23 16:30:00+02:00,63949.76,64046.86
2020-10-23 16:45:00+02:00,63578.94,64061.23
2020-10-23 17:00:00+02:00,63798.26,64161.66
2020-10-23 17:15:00+02:00,63985.75,64454.77
2020-10-23 17:30:00+02:00,64294.89,64983.92
2020-10-23 17:45:00+02:00,64691.15,65231.08
2020-10-23 18:00:00+02:00,65569.25,65481.75
2020-10-23 18:15:00+02:00,66176.64,66027.81
2020-10-23 18:30:00+02:00,66883.74,66295.86
2020-10-23 18:45:00+02:00,67118.97,65795.31
2020-10-23 19:00:00+02:00,66515.55,66551.4
2020-10-23 19:15:00+02:00,65637.42,65316.42
2020-10-23 19:30:00+02:00,65014.38,65361.02
2020-10-23 19:45:00+02:00,64140.59,65083.3
2020-10-23 20:00:00+02:00,62666.25,63708.26
2020-10-23 20:15:00+02:00,61937.01,62188.33
2020-10-23 20:30:00+02:00,60738.37,61918.52
2020-10-23 20:45:00+02:00,59758.07,60707.92
2020-10-23 21:00:00+02:00,58745.51,59367.58
2020-10-23 21:15:00+02:00,57735.1,58301.06
2020-10-23 21:30:00+02:00,56545.55,56952.86
2020-10-23 21:45:00+02:00,56030.14,56588.42
2020-10-23 22:00:00+02:00,55783.77,55973.19
2020-10-23 22:15:00+02:00,54789.57,55053.48
2020-10-23 22:30:00+02:00,53918.76,55022.92
2020-10-23 22:45:00+02:00,52859.36,53417.84
2020-10-23 23:00:00+02:00,51507.54,52453.42
2020-10-23 23:15:00+02:00,50688.5,51480.6
2020-10-23 23:30:00+02:00,49873.94,50679.42
2020-10-23 23:45:00+02:00,48778.22,50199.7
2020-10-24 00:00:00+02:00,48082.35,48768.38
2020-10-24 00:15:00+02:00,47267.32,47668.4
2020-10-24 00:30:00+02:00,46547.57,47248.85
2020-10-24 00:45:00+02:00,45942.23,46679.01
2020-10-24 01:00:00+02:00,45417.32,45859.13
2020-10-24 01:15:00+02:00,44821.99,44815.53
2020-10-24 01:30:00+02:00,44433.84,44795.36
2020-10-24 01:45:00+02:00,44146.32,44278.4
2020-10-24 02:00:00+02:00,43683.07,43580.46
2020-10-24 02:15:00+02:00,43622.86,43588.3
2020-10-24 02:30:00+02:00,43587.43,43339.13
2020-10-24 02:45:00+02:00,43917.49,43297.32
2020-10-24 03:00:00+02:00,43592.09,43216.85
2020-10-24 03:15:00+02:00,43666.32,43427.32
2020-10-24 03:30:00+02:00,43765.49,43191.5
2020-10-24 03:45:00+02:00,43958.7,43372.64
2020-10-24 04:00:00+02:00,44244.06,43455.38
2020-10-24 04:15:00+02:00,44770.23,43821.27
2020-10-24 04:30:00+02:00,44937.88,43579.65
2020-10-24 04:45:00+02:00,45065.03,44088.88
2020-10-24 05:00:00+02:00,45469.01,44391.03
2020-10-24 05:15:00+02:00,45631.18,44114.44
2020-10-24 05:30:00+02:00,45835.14,44188.03
2020-10-24 05:45:00+02:00,46153.35,44397.06
2020-10-24 06:00:00+02:00,46991.79,45321.12
2020-10-24 06:15:00+02:00,47332.98,45725.79
2020-10-24 06:30:00+02:00,47540.59,46488.92
2020-10-24 06:45:00+02:00,48338.08,47122.16
2020-10-24 07:00:00+02:00,49388.53,48286.76
2020-10-24 07:15:00+02:00,50281.1,49151.02
2020-10-24 07:30:00+02:00,50982.13,50216.59
2020-10-24 07:45:00+02:00,51858.21,51097.18
2020-10-24 08:00:00+02:00,52850.91,51973.27
2020-10-24 08:15:00+02:00,53669.24,52609.49
2020-10-24 08:30:00+02:00,54257.01,53359.34
2020-10-24 08:45:00+02:00,55052.24,54560.1
2020-10-24 09:00:00+02:00,55737.06,54842.7
2020-10-24 09:15:00+02:00,56339.89,55459.43
2020-10-24 09:30:00+02:00,57010.36,56442.69
2020-10-24 09:45:00+02:00,57541.3,56833.21
2020-10-24 10:00:00+02:00,58376.99,57348.33
2020-10-24 10:15:00+02:00,58994.14,57679.14
2020-10-24 10:30:00+02:00,59185.44,57801.66
2020-10-24 10:45:00+02:00,59685.27,57829.62
2020-10-24 11:00:00+02:00,59599.96,58148.65
2020-10-24 11:15:00+02:00,59804.99,58231.04
2020-10-24 11:30:00+02:00,60207.79,58519.16
2020-10-24 11:45:00+02:00,60522.06,58687.66
2020-10-24 12:00:00+02:00,60090.08,58197.06
2020-10-24 12:15:00+02:00,59635.38,57816.07
2020-10-24 12:30:00+02:00,59780.65,57324.13
2020-10-24 12:45:00+02:00,59417.13,57318.33
2020-10-24 13:00:00+02:00,59108.05,56508.64
2020-10-24 13:15:00+02:00,58663.48,56225.85
2020-10-24 13:30:00+02:00,58011.98,55794.55
2020-10-24 13:45:00+02:00,57304.41,55478.8
2020-10-24 14:00:00+02:00,56704.77,54799.04
2020-10-24 14:15:00+02:00,56360.04,54159.51
2020-10-24 14:30:00+02:00,55910.94,54145.95
2020-10-24 14:45:00+02:00,55640.1,54030.47
2020-10-24 15:00:00+02:00,55648.9,53738.9
2020-10-24 15:15:00+02:00,55409.87,53472.62
2020-10-24 15:30:00+02:00,54551.49,53544.26
2020-10-24 15:45:00+02:00,54542.78,53287.0
2020-10-24 16:00:00+02:00,54219.52,53445.01
2020-10-24 16:15:00+02:00,54152.85,53325.47
2020-10-24 16:30:00+02:00,54314.45,53457.49
2020-10-24 16:45:00+02:00,54463.9,53282.46
2020-10-24 17:00:00+02:00,55128.92,54196.48
2020-10-24 17:15:00+02:00,55367.49,54902.38
2020-10-24 17:30:00+02:00,56155.54,55506.98
2020-10-24 17:45:00+02:00,56928.11,56087.29
2020-10-24 18:00:00+02:00,58002.1,56732.05
2020-10-24 18:15:00+02:00,58913.0,57343.64
2020-10-24 18:30:00+02:00,59779.81,57941.69
2020-10-24 18:45:00+02:00,59738.32,58010.62
2020-10-24 19:00:00+02:00,59732.07,58358.66
2020-10-24 19:15:00+02:00,59153.68,57742.39
2020-10-24 19:30:00+02:00,58644.72,57424.84
2020-10-24 19:45:00+02:00,58240.0,56723.27
2020-10-24 20:00:00+02:00,57113.98,55744.97
2020-10-24 20:15:00+02:00,56147.98,54269.43
2020-10-24 20:30:00+02:00,55025.74,53445.93
2020-10-24 20:45:00+02:00,53960.86,52472.09
2020-10-24 21:00:00+02:00,53233.52,51769.03
2020-10-24 21:15:00+02:00,52809.39,51241.52
2020-10-24 21:30:00+02:00,52274.24,50286.79
2020-10-24 21:45:00+02:00,51693.36,50284.48
2020-10-24 22:00:00+02:00,51770.59,50011.44
2020-10-24 22:15:00+02:00,51236.2,49409.91
2020-10-24 22:30:00+02:00,50552.95,48895.0
2020-10-24 22:45:00+02:00,49659.19,47841.37
2020-10-24 23:00:00+02:00,49104.58,47022.04
2020-10-24 23:15:00+02:00,48413.93,46093.76
2020-10-24 23:30:00+02:00,47677.85,45627.5
2020-10-24 23:45:00+02:00,46885.86,44917.74
2020-10-25 00:00:00+02:00,45674.88,42219.96
2020-10-25 00:15:00+02:00,44724.45,41595.96
2020-10-25 00:30:00+02:00,44189.36,40982.63
2020-10-25 00:45:00+02:00,43740.58,40609.83
2020-10-25 01:00:00+02:00,43118.36,39821.65
2020-10-25 01:15:00+02:00,42972.11,39425.62
2020-10-25 01:30:00+02:00,42768.16,38999.81
2020-10-25 01:45:00+02:00,42618.22,38748.9
2020-10-25 02:00:00+02:00,42552.05,38333.69
2020-10-25 02:15:00+02:00,42014.36,38252.64
2020-10-25 02:30:00+02:00,41933.58,38048.99
2020-10-25 02:45:00+02:00,41855.25,37313.06
2020-10-25 02:00:00+01:00,41842.26,38347.33
2020-10-25 02:15:00+01:00,41795.33,38548.07
2020-10-25 02:30:00+01:00,41765.5,38061.15
2020-10-25 02:45:00+01:00,40513.86,37468.63
2020-10-25 03:00:00+01:00,42189.73,37789.02
2020-10-25 03:15:00+01:00,42127.96,37580.77
2020-10-25 03:30:00+01:00,42171.32,38054.12
2020-10-25 03:45:00+01:00,42410.15,38562.65
2020-10-25 04:00:00+01:00,42723.77,38184.23
2020-10-25 04:15:00+01:00,43061.41,38520.53
2020-10-25 04:30:00+01:00,43002.39,38783.49
2020-10-25 04:45:00+01:00,43184.11,38932.22
2020-10-25 05:00:00+01:00,43332.37,40113.22
2020-10-25 05:15:00+01:00,43592.97,39776.05
2020-10-25 05:30:00+01:00,43884.36,39634.99
2020-10-25 05:45:00+01:00,44115.58,41281.75
2020-10-25 06:00:00+01:00,44585.71,41361.83
2020-10-25 06:15:00+01:00,45167.1,40788.33
2020-10-25 06:30:00+01:00,45626.81,41403.47
2020-10-25 06:45:00+01:00,46064.48,43099.25
2020-10-25 07:00:00+01:00,46550.28,43621.73
2020-10-25 07:15:00+01:00,47459.6,43920.46
2020-10-25 07:30:00+01:00,48250.7,44817.52
2020-10-25 07:45:00+01:00,49015.38,45208.95
2020-10-25 08:00:00+01:00,49815.55,45893.8
2020-10-25 08:15:00+01:00,50574.99,46457.13
2020-10-25 08:30:00+01:00,51350.77,48096.17
2020-10-25 08:45:00+01:00,52151.36,48309.82
2020-10-25 09:00:00+01:00,52635.31,49381.5
2020-10-25 09:15:00+01:00,53320.41,50128.13
2020-10-25 09:30:00+01:00,53408.88,50677.28
2020-10-25 09:45:00+01:00,53522.12,51290.43
2020-10-25 10:00:00+01:00,53537.31,51644.25
2020-10-25 10:15:00+01:00,53819.09,52538.92
2020-10-25 10:30:00+01:00,54261.93,52512.98
2020-10-25 10:45:00+01:00,54560.61,53130.75
2020-10-25 11:00:00+01:00,54986.08,54083.65
2020-10-25 11:15:00+01:00,55293.34,54658.66
2020-10-25 11:30:00+01:00,54862.33,54782.71
2020-10-25 11:45:00+01:00,54820.04,55007.74
2020-10-25 12:00:00+01:00,54810.02,54605.09
2020-10-25 12:15:00+01:00,54594.94,54235.94
2020-10-25 12:30:00+01:00,54108.71,54138.04
2020-10-25 12:45:00+01:00,53680.02,53972.17
2020-10-25 13:00:00+01:00,53217.12,52965.18
2020-10-25 13:15:00+01:00,52737.14,52209.87
