pit_ks_stat,pit_ks_pvalue,pit_cvm_stat,pit_cvm_pvalue,pit_ad_stat,pit_ad_pvalue,pit_lb_stat_lag5,pit_lb_pvalue_lag5,pit_lb_stat_lag10,pit_lb_pvalue_lag10,pit_lb_stat_lag20,pit_lb_pvalue_lag20,pit_lb_input,crps_mean,empirical_coverage,window_start,window_end,window_len,window_step,window_mode
0.07399999999999995,0.12302433740055985,0.2101653333333133,0.24868787294141692,2.6183747386656933,0.01,181.74278893128306,2.2709538558914966e-37,183.94098520155768,3.5579315709293677e-34,193.88320146031748,1.8173947544028922e-30,z=Phi^{-1}(u),285.5341818880914,0.88,17750,18000,250,250,non_overlapping
0.09600000000000003,0.018604051074563702,0.4889093333333333,0.042420777898456996,1.9336277579344028,0.01,248.79826109934183,9.953136646165233e-52,276.64333902426796,1.3294167937451573e-53,284.67117752078155,1.0780744739704522e-48,z=Phi^{-1}(u),247.0483422774727,0.904,18000,18250,250,250,non_overlapping
0.24399999999999994,1.3683653881163458e-13,3.065061333333262,4.65771687885308e-08,8.454036905231192,0.01,295.7304590819258,8.289107750027269e-62,298.6159831736642,3.0492746845373114e-58,304.3889658313927,1.0253871107343452e-52,z=Phi^{-1}(u),386.33952382933415,0.856,18250,18500,250,250,non_overlapping
0.11599999999999999,0.002183738235152538,0.42202933333323345,0.06315435872850328,8.813484390099973,0.01,376.43766235552454,3.5433585737499526e-79,379.21730477277254,2.4799331250206623e-75,410.39699983905115,1.421040408811625e-74,z=Phi^{-1}(u),379.2662952737386,0.9,18500,18750,250,250,non_overlapping
0.05800000000000005,0.35594570590954,0.16162533333331736,0.35619148057476,2.2875646000408665,0.01,369.16321181076495,1.3073684729176417e-77,378.3628642588531,3.767746768451155e-75,394.5548940063582,2.7516765093497387e-71,z=Phi^{-1}(u),323.0416988314734,0.924,18750,19000,250,250,non_overlapping
0.15599999999999992,8.848081887923778e-06,1.6288333333333334,8.465440764249266e-05,3.0571067412113564,0.01,375.9520938634561,4.508359920693622e-79,387.2454680814819,4.867963713628259e-77,430.05896752811066,1.1616580810883848e-78,z=Phi^{-1}(u),353.9675534169999,0.892,19000,19250,250,250,non_overlapping
0.18000000000000005,1.471143755962186e-07,2.4219613333332535,1.3268189296145039e-06,4.386757256929343,0.01,432.08407786683347,3.591845728335042e-91,452.96727092246476,4.8645976380703316e-91,534.1538350255772,2.0172588057164036e-100,z=Phi^{-1}(u),709.3170465250761,0.804,19250,19500,250,250,non_overlapping
0.174,4.333396074387833e-07,0.8851773333333333,0.004543138497587584,3.27467830700877,0.01,302.16699951830884,3.42581353734023e-63,356.23789211662285,1.8895625902495645e-70,460.6100913773006,4.988737157784358e-85,z=Phi^{-1}(u),477.0979350801006,0.924,19500,19750,250,250,non_overlapping
0.136,0.0001706166522264737,1.1105133333333295,0.001336571625204508,5.385973333893531,0.01,297.15150436426757,4.102357831959143e-62,316.92901006925905,4.07650598318898e-62,321.19623997398054,3.7145199198487553e-56,z=Phi^{-1}(u),403.85258125113353,0.908,19750,20000,250,250,non_overlapping
0.07800000000000001,0.09049787380659402,0.22033333333326932,0.23136960114411353,7.010835937349611,0.01,359.8483911087776,1.3259539816432343e-75,365.0370441456308,2.5574038719235487e-72,368.38782775831163,7.160518777333381e-66,z=Phi^{-1}(u),496.3487145700571,0.868,20000,20250,250,250,non_overlapping
0.11599999999999999,0.002183738235152538,1.2375493333333294,0.0006758683926565423,0.8197518964136918,0.0354683549138142,203.43988923470863,5.217358792191475e-42,203.75375544936378,2.659153393492877e-38,204.6998007199648,1.3199644850144585e-32,z=Phi^{-1}(u),409.636045611185,0.904,20250,20500,250,250,non_overlapping
0.10199999999999998,0.010208977024219962,0.6435933333333254,0.017406949976321417,1.4687153686947454,0.01,292.8913985669268,3.3787833208371145e-61,294.4320588693213,2.335500159704463e-57,301.2660429734052,4.456483999061351e-52,z=Phi^{-1}(u),559.2969345859676,0.868,20500,20750,250,250,non_overlapping
0.15399999999999997,1.2117561490147269e-05,2.2931293333333174,2.5987697185314573e-06,4.752767793128612,0.01,401.30742816605243,1.550516302922334e-84,412.92349381405324,1.6688004330375298e-82,422.8369254205453,3.6935995414965935e-77,z=Phi^{-1}(u),493.29919422733576,0.92,20750,21000,250,250,non_overlapping
0.07400000000000007,0.12302433740055863,0.28547733333326936,0.14859484334155104,5.447901390619677,0.01,382.69466085261837,1.5900387494473651e-80,387.735100581582,3.8300869819327315e-77,427.0030635793126,5.022508818591637e-78,z=Phi^{-1}(u),525.7988849868975,0.876,21000,21250,250,250,non_overlapping
